Date,Sector,CumulativeReturn
2020-11-12,Healthcare,0.07993381848732883
2020-11-13,Healthcare,0.07772844709115811
2020-11-16,Healthcare,0.07535003729413203
2020-11-17,Healthcare,0.06653594017485931
2020-11-18,Healthcare,0.06371539990847297
2020-11-19,Healthcare,0.05569515059943675
2020-11-20,Healthcare,0.05632398146442985
2020-11-23,Healthcare,0.06720281030045383
2020-11-24,Healthcare,0.06254214378415623
2020-11-25,Healthcare,0.06151352946700217
2020-11-26,Healthcare,0.052603807730610797
2020-11-27,Healthcare,0.06135116794593731
2020-11-30,Healthcare,0.06221250382023036
2020-12-01,Healthcare,0.06377599318919303
2020-12-02,Healthcare,0.058915127035232384
2020-12-03,Healthcare,0.056269765937641436
2020-12-04,Healthcare,0.061782330288890686
2020-12-07,Healthcare,0.05945084001402501
2020-12-08,Healthcare,0.06391595876945444
2020-12-09,Healthcare,0.06374116429835008
2020-12-10,Healthcare,0.07505884432165533
2020-12-11,Healthcare,0.08084623049190398
2020-12-14,Healthcare,0.08208914478554652
2020-12-15,Healthcare,0.09322309277619989
2020-12-16,Healthcare,0.09533499726019579
2020-12-17,Healthcare,0.10799006907391062
2020-12-18,Healthcare,0.11406915248594207
2020-12-21,Healthcare,0.09645124152915718
2020-12-22,Healthcare,0.11047988754511939
2020-12-23,Healthcare,0.11143670586556587
2020-12-24,Healthcare,0.11304264246883933
2020-12-25,Healthcare,0.11572045085527938
2020-12-28,Healthcare,0.11020755441304053
2020-12-29,Healthcare,0.10967011116472247
2020-12-30,Healthcare,0.10165913321124709
2020-12-31,Healthcare,0.11563115754520359
2021-01-01,Healthcare,0.11692279684859863
2021-01-04,Healthcare,0.11418119351392675
2021-01-05,Healthcare,0.10721497329047791
2021-01-06,Healthcare,0.10929734387525847
2021-01-07,Healthcare,0.10839387051465899
2021-01-08,Healthcare,0.10942075802196727
2021-01-11,Healthcare,0.10296962859862857
2021-01-12,Healthcare,0.09485586008523872
2021-01-13,Healthcare,0.10011939719536533
2021-01-14,Healthcare,0.11581134930678738
2021-01-15,Healthcare,0.11073393265934484
2021-01-18,Healthcare,0.12705926854185634
2021-01-19,Healthcare,0.13226639703281373
2021-01-20,Healthcare,0.1348922874040157
2021-01-21,Healthcare,0.13215057972803246
2021-01-22,Healthcare,0.12129240586586332
2021-01-25,Healthcare,0.13374632827390176
2021-01-26,Healthcare,0.12929354543278815
2021-01-27,Healthcare,0.12283201566127544
2021-01-28,Healthcare,0.134510085379133
2021-01-29,Healthcare,0.1195568921613781
2021-02-01,Healthcare,0.10803848614321843
2021-02-02,Healthcare,0.10373093094708752
2021-02-03,Healthcare,0.10807584440627371
2021-02-04,Healthcare,0.10870426983453352
2021-02-05,Healthcare,0.10776178078613796
2021-02-08,Healthcare,0.1256182138090498
2021-02-09,Healthcare,0.12350479097744604
2021-02-10,Healthcare,0.12153233934279317
2021-02-11,Healthcare,0.11221391489475585
2021-02-12,Healthcare,0.11662273854944827
2021-02-15,Healthcare,0.12320366594528753
2021-02-16,Healthcare,0.1331170760522573
2021-02-17,Healthcare,0.12558063506330108
2021-02-18,Healthcare,0.12423066103090807
2021-02-19,Healthcare,0.12786630793372966
2021-02-22,Healthcare,0.13808352086559061
2021-02-23,Healthcare,0.13810426479910953
2021-02-24,Healthcare,0.14186823651932245
2021-02-25,Healthcare,0.13979624343146102
2021-02-26,Healthcare,0.15434070297992597
2021-03-01,Healthcare,0.16054180339716373
2021-03-02,Healthcare,0.1533497999280089
2021-03-03,Healthcare,0.14602594186936746
2021-03-04,Healthcare,0.13765543345744735
2021-03-05,Healthcare,0.1413452094596379
2021-03-08,Healthcare,0.1325333867821854
2021-03-09,Healthcare,0.12766033797011733
2021-03-10,Healthcare,0.13190904206547605
2021-03-11,Healthcare,0.12783551331161558
2021-03-12,Healthcare,0.12739835724384085
2021-03-15,Healthcare,0.12088829716644023
2021-03-16,Healthcare,0.12471469630613297
2021-03-17,Healthcare,0.11642994861054845
2021-03-18,Healthcare,0.11148751674873747
2021-03-19,Healthcare,0.11373728607092604
2021-03-22,Healthcare,0.11525546797613484
2021-03-23,Healthcare,0.11710631650235692
2021-03-24,Healthcare,0.11307429132328406
2021-03-25,Healthcare,0.11348537564131789
2021-03-26,Healthcare,0.11332808351811896
2021-03-29,Healthcare,0.10141141611627957
2021-03-30,Healthcare,0.09738731796107647
2021-03-31,Healthcare,0.10196670557252685
2021-04-01,Healthcare,0.08953222359236457
2021-04-02,Healthcare,0.09827722651411253
2021-04-05,Healthcare,0.1128798943085021
2021-04-06,Healthcare,0.10326110894366303
2021-04-07,Healthcare,0.11208162757490392
2021-04-08,Healthcare,0.10847421101329235
2021-04-09,Healthcare,0.11322025691680437
2021-04-12,Healthcare,0.10898243307235544
2021-04-13,Healthcare,0.11549616398656859
2021-04-14,Healthcare,0.11579484762754833
2021-04-15,Healthcare,0.10993783343536978
2021-04-16,Healthcare,0.0984717374255486
2021-04-19,Healthcare,0.08746841700801933
2021-04-20,Healthcare,0.0909022796254293
2021-04-21,Healthcare,0.09276561972955633
2021-04-22,Healthcare,0.09526025379601633
2021-04-23,Healthcare,0.0967131177431213
2021-04-26,Healthcare,0.08423003873055501
2021-04-27,Healthcare,0.07878695387499213
2021-04-28,Healthcare,0.08954951145523249
2021-04-29,Healthcare,0.08601839575967518
2021-04-30,Healthcare,0.08878051237736817
2021-05-03,Healthcare,0.08056865956673076
2021-05-04,Healthcare,0.08750682798961806
2021-05-05,Healthcare,0.0843097676859701
2021-05-06,Healthcare,0.09195519008685649
2021-05-07,Healthcare,0.10047095356237112
2021-05-10,Healthcare,0.0980216239508851
2021-05-11,Healthcare,0.0973965088951887
2021-05-12,Healthcare,0.09249310586419801
2021-05-13,Healthcare,0.07828005262255666
2021-05-14,Healthcare,0.0726144130866817
2021-05-17,Healthcare,0.07495958119964086
2021-05-18,Healthcare,0.07637903823294345
2021-05-19,Healthcare,0.07818669154511837
2021-05-20,Healthcare,0.07847732012886288
2021-05-21,Healthcare,0.0854288417061626
2021-05-24,Healthcare,0.08560250688856597
2021-05-25,Healthcare,0.08979299440701438
2021-05-26,Healthcare,0.07534662647615464
2021-05-27,Healthcare,0.04664624229235592
2021-05-28,Healthcare,0.04755189347917632
2021-05-31,Healthcare,0.03520514500805416
2021-06-01,Healthcare,0.0330384090161866
2021-06-02,Healthcare,0.027948989803885604
2021-06-03,Healthcare,0.0405287587568226
2021-06-04,Healthcare,0.04417303303110254
2021-06-07,Healthcare,0.04307301307126332
2021-06-08,Healthcare,0.04954795822439806
2021-06-09,Healthcare,0.05790157117583039
2021-06-10,Healthcare,0.05559315015602717
2021-06-11,Healthcare,0.061296211489481056
2021-06-14,Healthcare,0.051118282626025024
2021-06-15,Healthcare,0.05526836452600703
2021-06-16,Healthcare,0.04459568141058856
2021-06-17,Healthcare,0.048039959515497666
2021-06-18,Healthcare,0.04943910951218067
2021-06-21,Healthcare,0.06605312914618566
2021-06-22,Healthcare,0.05389301844868588
2021-06-23,Healthcare,0.04755178244674685
2021-06-24,Healthcare,0.0523547080484672
2021-06-25,Healthcare,0.05452790222908099
2021-06-28,Healthcare,0.058832292187795954
2021-06-29,Healthcare,0.05555660686112618
2021-06-30,Healthcare,0.05198820671030835
2021-07-01,Healthcare,0.055281641616309996
2021-07-02,Healthcare,0.053489465456751484
2021-07-05,Healthcare,0.06169778517606361
2021-07-06,Healthcare,0.0632708611779551
2021-07-07,Healthcare,0.05627773628958588
2021-07-08,Healthcare,0.06279179503658794
2021-07-09,Healthcare,0.06807136793960322
2021-07-12,Healthcare,0.08651192403327346
2021-07-13,Healthcare,0.0761400947103057
2021-07-14,Healthcare,0.08049594735461096
2021-07-15,Healthcare,0.06999359556666618
2021-07-16,Healthcare,0.07125749262302539
2021-07-19,Healthcare,0.07681203573156359
2021-07-20,Healthcare,0.06117122809428377
2021-07-21,Healthcare,0.06133462420552149
2021-07-22,Healthcare,0.05611566149086822
2021-07-23,Healthcare,0.05085007896094251
2021-07-26,Healthcare,0.053994545210292344
2021-07-27,Healthcare,0.06052469392378046
2021-07-28,Healthcare,0.06061335562068604
2021-07-29,Healthcare,0.062427868317757484
2021-07-30,Healthcare,0.06388671430747572
2021-08-02,Healthcare,0.06394932677730525
2021-08-03,Healthcare,0.0613253684206061
2021-08-04,Healthcare,0.07027532943107628
2021-08-05,Healthcare,0.07481937584704368
2021-08-06,Healthcare,0.07593062785765925
2021-08-09,Healthcare,0.06840196918329267
2021-08-10,Healthcare,0.06917700627201229
2021-08-11,Healthcare,0.07007010132418312
2021-08-12,Healthcare,0.058267842656653634
2021-08-13,Healthcare,0.045787207717559175
2021-08-16,Healthcare,0.040259834639236436
2021-08-17,Healthcare,0.04469514046061995
2021-08-18,Healthcare,0.04188407553403484
2021-08-19,Healthcare,0.031127444671731785
2021-08-20,Healthcare,0.026203010220016365
2021-08-23,Healthcare,0.02497219123889005
2021-08-24,Healthcare,0.023725930867621425
2021-08-25,Healthcare,0.040115330182067144
2021-08-26,Healthcare,0.04510155025680662
2021-08-27,Healthcare,0.05358691902359558
2021-08-30,Healthcare,0.065413162776369
2021-08-31,Healthcare,0.0552634091958315
2021-09-01,Healthcare,0.04770838169378466
2021-09-02,Healthcare,0.04133317932016811
2021-09-03,Healthcare,0.055251532241554546
2021-09-06,Healthcare,0.05093235064806789
2021-09-07,Healthcare,0.039419850085045116
2021-09-08,Healthcare,0.038982109398740805
2021-09-09,Healthcare,0.034850579221642475
2021-09-10,Healthcare,0.038313183075584956
2021-09-13,Healthcare,0.04048707379999095
2021-09-14,Healthcare,0.036113666990035265
2021-09-15,Healthcare,0.039246429635751756
2021-09-16,Healthcare,0.03429868650681356
2021-09-17,Healthcare,0.03290349621490196
2021-09-20,Healthcare,0.04012253681818878
2021-09-21,Healthcare,0.03449960026983212
2021-09-22,Healthcare,0.028106734612176165
2021-09-23,Healthcare,0.029515752489468916
2021-09-24,Healthcare,0.02115129601975796
2021-09-27,Healthcare,0.01919408577818471
2021-09-28,Healthcare,0.02126306924602983
2021-09-29,Healthcare,0.03409218641244416
2021-09-30,Healthcare,0.04296416629658184
2021-10-01,Healthcare,0.045549247618854594
2021-10-04,Healthcare,0.05057608911344369
2021-10-05,Healthcare,0.04133346045543784
2021-10-06,Healthcare,0.038175961113770196
2021-10-07,Healthcare,0.033964474232166086
2021-10-08,Healthcare,0.03264703465545682
2021-10-11,Healthcare,0.03333964332152939
2021-10-12,Healthcare,0.034611964506277904
2021-10-13,Healthcare,0.03152182631688416
2021-10-14,Healthcare,0.03353237085831595
2021-10-15,Healthcare,0.022557165902748588
2021-10-18,Healthcare,0.01937100599892405
2021-10-19,Healthcare,0.02622588589629271
2021-10-20,Healthcare,0.027438065187233907
2021-10-21,Healthcare,0.028190752718505463
2021-10-22,Healthcare,0.04349778601196008
2021-10-25,Healthcare,0.03403594346546157
2021-10-26,Healthcare,0.027711468802687156
2021-10-27,Healthcare,0.04196065051675668
2021-10-28,Healthcare,0.04235697777096292
2021-10-29,Healthcare,0.032966122091194316
2021-11-01,Healthcare,0.023339145396500838
2021-11-02,Healthcare,0.027052629980495846
2021-11-03,Healthcare,0.02717795769982323
2021-11-04,Healthcare,0.019462341817684692
2021-11-05,Healthcare,0.022912193438490824
2021-11-08,Healthcare,0.02218264027125727
2021-11-09,Healthcare,0.024053241133673797
2021-11-10,Healthcare,0.0180818747597411
2021-11-11,Healthcare,0.02516705395858332
2021-11-12,Healthcare,0.03243628799823406
2021-11-15,Healthcare,0.03294895838633005
2021-11-16,Healthcare,0.032629859777960846
2021-11-17,Healthcare,0.027136516408889477
2021-11-18,Healthcare,0.018290520583009506
2021-11-19,Healthcare,0.018179369907153298
2021-11-22,Healthcare,0.012959637321620754
2021-11-23,Healthcare,0.022822052837543128
2021-11-24,Healthcare,0.03204747669479602
2021-11-25,Healthcare,0.04373396141372665
2021-11-26,Healthcare,0.04990776256355467
2021-11-29,Healthcare,0.045489187201014136
2021-11-30,Healthcare,0.046015582495068985
2021-12-01,Healthcare,0.04936301550627942
2021-12-02,Healthcare,0.0422854814633884
2021-12-03,Healthcare,0.04724443647647636
2021-12-06,Healthcare,0.06472186880033082
2021-12-07,Healthcare,0.07365615880445309
2021-12-08,Healthcare,0.08654121795529424
2021-12-09,Healthcare,0.09009396531185665
2021-12-10,Healthcare,0.09669042058780342
2021-12-13,Healthcare,0.09505808028454266
2021-12-14,Healthcare,0.10054690533149668
2021-12-15,Healthcare,0.10603246647542419
2021-12-16,Healthcare,0.10928074276805289
2021-12-17,Healthcare,0.11904632283822902
2021-12-20,Healthcare,0.11769353735308541
2021-12-21,Healthcare,0.11664120129364397
2021-12-22,Healthcare,0.11955115356277424
2021-12-23,Healthcare,0.11157035089993816
2021-12-24,Healthcare,0.11730529349757401
2021-12-27,Healthcare,0.10263532049459512
2021-12-28,Healthcare,0.10814980947646835
2021-12-29,Healthcare,0.10402073594632699
2021-12-30,Healthcare,0.10471277606753482
2021-12-31,Healthcare,0.10082508172490412
2022-01-03,Healthcare,0.10168811444351822
2022-01-04,Healthcare,0.10657166945081631
2022-01-05,Healthcare,0.11406124261429462
2022-01-06,Healthcare,0.10770393493760388
2022-01-07,Healthcare,0.09997680580588719
2022-01-10,Healthcare,0.10928228179882682
2022-01-11,Healthcare,0.10443736873044518
2022-01-12,Healthcare,0.10406946704719044
2022-01-13,Healthcare,0.10899177312284314
2022-01-14,Healthcare,0.11677065721240099
2022-01-17,Healthcare,0.12357395214466349
2022-01-18,Healthcare,0.11457255650808151
2022-01-19,Healthcare,0.09822133437610048
2022-01-20,Healthcare,0.09854075018550379
2022-01-21,Healthcare,0.11410404604665536
2022-01-24,Healthcare,0.13118182261637368
2022-01-25,Healthcare,0.1473365911049367
2022-01-26,Healthcare,0.1469169687772902
2022-01-27,Healthcare,0.1350158540740869
2022-01-28,Healthcare,0.11733393585572571
2022-01-31,Healthcare,0.11349355578038267
2022-02-01,Healthcare,0.112158436457922
2022-02-02,Healthcare,0.12318953026714508
2022-02-03,Healthcare,0.13208122592726612
2022-02-04,Healthcare,0.13241904550688477
2022-02-07,Healthcare,0.12516560434087243
2022-02-08,Healthcare,0.11159972353084813
2022-02-09,Healthcare,0.10640767473333246
2022-02-10,Healthcare,0.114512784653235
2022-02-11,Healthcare,0.11678005717095186
2022-02-14,Healthcare,0.10925776279152766
2022-02-15,Healthcare,0.11694403303438872
2022-02-16,Healthcare,0.12007054014816854
2022-02-17,Healthcare,0.11563306570829068
2022-02-18,Healthcare,0.10943619047317776
2022-02-21,Healthcare,0.11289404082038312
2022-02-22,Healthcare,0.11099541418471581
2022-02-23,Healthcare,0.12508521614078738
2022-02-24,Healthcare,0.12770530400396485
2022-02-25,Healthcare,0.12554998304750087
2022-02-28,Healthcare,0.12797735786317532
2022-03-01,Healthcare,0.1300023678626585
2022-03-02,Healthcare,0.12324171391143035
2022-03-03,Healthcare,0.11816596842717941
2022-03-04,Healthcare,0.12235371608068646
2022-03-07,Healthcare,0.12926688843335743
2022-03-08,Healthcare,0.13447853792684072
2022-03-09,Healthcare,0.14630889823408477
2022-03-10,Healthcare,0.14307799443040725
2022-03-11,Healthcare,0.1581976303622603
2022-03-14,Healthcare,0.15355476979945393
2022-03-15,Healthcare,0.14905333266774945
2022-03-16,Healthcare,0.13083047586675733
2022-03-17,Healthcare,0.13148695331458238
2022-03-18,Healthcare,0.12778239735009445
2022-03-21,Healthcare,0.13626676366314383
2022-03-22,Healthcare,0.13711650062511205
2022-03-23,Healthcare,0.12732404292829624
2022-03-24,Healthcare,0.12626793876731401
2022-03-25,Healthcare,0.12263312848983765
2022-03-28,Healthcare,0.10509189584946732
2022-03-29,Healthcare,0.09678595568267134
2022-03-30,Healthcare,0.0847239282970198
2022-03-31,Healthcare,0.09865205131504085
2022-04-01,Healthcare,0.09765678924010746
2022-04-04,Healthcare,0.10365651657753738
2022-04-05,Healthcare,0.09266320943051354
2022-04-06,Healthcare,0.10081400750163239
2022-04-07,Healthcare,0.11135581924048688
2022-04-08,Healthcare,0.09663669809185849
2022-04-11,Healthcare,0.09189240435851542
2022-04-12,Healthcare,0.09820876775402199
2022-04-13,Healthcare,0.10120142187782588
2022-04-14,Healthcare,0.09621484254111468
2022-04-15,Healthcare,0.09341410136340556
2022-04-18,Healthcare,0.09022059892682277
2022-04-19,Healthcare,0.09165767769047495
2022-04-20,Healthcare,0.09885217419281322
2022-04-21,Healthcare,0.09377185769472929
2022-04-22,Healthcare,0.10235242862270155
2022-04-25,Healthcare,0.09880643180448878
2022-04-26,Healthcare,0.09205172343095036
2022-04-27,Healthcare,0.10007664726542909
2022-04-28,Healthcare,0.10654840097235341
2022-04-29,Healthcare,0.11400560419654715
2022-05-02,Healthcare,0.1043374428951438
2022-05-03,Healthcare,0.10294682876484451
2022-05-04,Healthcare,0.10875342418131262
2022-05-05,Healthcare,0.10504426806208644
2022-05-06,Healthcare,0.09709354258960956
2022-05-09,Healthcare,0.10049145886476096
2022-05-10,Healthcare,0.09241952476026372
2022-05-11,Healthcare,0.10621743590840804
2022-05-12,Healthcare,0.11962600205359508
2022-05-13,Healthcare,0.1283776057295969
2022-05-16,Healthcare,0.13762009390458263
2022-05-17,Healthcare,0.1355622084539787
2022-05-18,Healthcare,0.14396931763247567
2022-05-19,Healthcare,0.1635895381418091
2022-05-20,Healthcare,0.1644775257227209
2022-05-23,Healthcare,0.16499585538472594
2022-05-24,Healthcare,0.14854897677137413
2022-05-25,Healthcare,0.1515731521632684
2022-05-26,Healthcare,0.15131229417613
2022-05-27,Healthcare,0.15868291905251142
2022-05-30,Healthcare,0.15966065635244986
2022-05-31,Healthcare,0.15627487005696383
2022-06-01,Healthcare,0.13622637848060348
2022-06-02,Healthcare,0.13278823239588644
2022-06-03,Healthcare,0.1285586090321018
2022-06-06,Healthcare,0.12485574045732384
2022-06-07,Healthcare,0.127219028611961
2022-06-08,Healthcare,0.14317177883921195
2022-06-09,Healthcare,0.1442090198515018
2022-06-10,Healthcare,0.14243543131003222
2022-06-13,Healthcare,0.14178511944651429
2022-06-14,Healthcare,0.14791793341562398
2022-06-15,Healthcare,0.13890831012119542
2022-06-16,Healthcare,0.13847470259548467
2022-06-17,Healthcare,0.14331415548531679
2022-06-20,Healthcare,0.1421860153580352
2022-06-21,Healthcare,0.14626819584339645
2022-06-22,Healthcare,0.1502238050310274
2022-06-23,Healthcare,0.13674041438583018
2022-06-24,Healthcare,0.146718823786524
2022-06-27,Healthcare,0.14114371261443015
2022-06-28,Healthcare,0.13256268405507665
2022-06-29,Healthcare,0.1237951605663754
2022-06-30,Healthcare,0.12848705437550256
2022-07-01,Healthcare,0.1276169351583254
2022-07-04,Healthcare,0.10977126078715504
2022-07-05,Healthcare,0.11189213970657153
2022-07-06,Healthcare,0.09895612865802184
2022-07-07,Healthcare,0.09904643237011745
2022-07-08,Healthcare,0.1040251161318404
2022-07-11,Healthcare,0.11289541130245295
2022-07-12,Healthcare,0.12770546092509671
2022-07-13,Healthcare,0.12113624603203577
2022-07-14,Healthcare,0.12253050877753968
2022-07-15,Healthcare,0.12222915982642313
2022-07-18,Healthcare,0.12740153426002077
2022-07-19,Healthcare,0.12497335511601104
2022-07-20,Healthcare,0.11988602346459687
2022-07-21,Healthcare,0.11653292298604057
2022-07-22,Healthcare,0.10793081245739677
2022-07-25,Healthcare,0.12052098238096143
2022-07-26,Healthcare,0.12461879727459313
2022-07-27,Healthcare,0.13591196789521653
2022-07-28,Healthcare,0.13175751488402443
2022-07-29,Healthcare,0.12754513385900323
2022-08-01,Healthcare,0.11851436423346695
2022-08-02,Healthcare,0.12286174742254863
2022-08-03,Healthcare,0.11292686099932436
2022-08-04,Healthcare,0.12860439882031138
2022-08-05,Healthcare,0.1205384268059051
2022-08-08,Healthcare,0.12469202221530984
2022-08-09,Healthcare,0.13785488672882407
2022-08-10,Healthcare,0.14439867743876245
2022-08-11,Healthcare,0.14726515125794037
2022-08-12,Healthcare,0.13577823290384194
2022-08-15,Healthcare,0.12441358650464873
2022-08-16,Healthcare,0.13318473863315594
2022-08-17,Healthcare,0.14588330151012951
2022-08-18,Healthcare,0.14360545105848388
2022-08-19,Healthcare,0.13731408791600974
2022-08-22,Healthcare,0.11547046341268996
2022-08-23,Healthcare,0.10265833697971671
2022-08-24,Healthcare,0.10545678965768479
2022-08-25,Healthcare,0.11591150135584871
2022-08-26,Healthcare,0.12080411987588535
2022-08-29,Healthcare,0.12334846577508451
2022-08-30,Healthcare,0.121039498557175
2022-08-31,Healthcare,0.11592567291660072
2022-09-01,Healthcare,0.12747833919872575
2022-09-02,Healthcare,0.12812415827472257
2022-09-05,Healthcare,0.10645938244972375
2022-09-06,Healthcare,0.10272535433365637
2022-09-07,Healthcare,0.09677917316403728
2022-09-08,Healthcare,0.0959563586564407
2022-09-09,Healthcare,0.09669129505926954
2022-09-12,Healthcare,0.09265869806432314
2022-09-13,Healthcare,0.0913178746923895
2022-09-14,Healthcare,0.1001168021327341
2022-09-15,Healthcare,0.09267015709376336
2022-09-16,Healthcare,0.10506196830482328
2022-09-19,Healthcare,0.09928304558501178
2022-09-20,Healthcare,0.09844192369602678
2022-09-21,Healthcare,0.10099913535344562
2022-09-22,Healthcare,0.10270409004550207
2022-09-23,Healthcare,0.10538591117442375
2022-09-26,Healthcare,0.10735642162645687
2022-09-27,Healthcare,0.1025523376794446
2022-09-28,Healthcare,0.09086360132035054
2022-09-29,Healthcare,0.1083498351983001
2022-09-30,Healthcare,0.10749793564175802
2022-10-03,Healthcare,0.11568091151579019
2022-10-04,Healthcare,0.10483992675211651
2022-10-05,Healthcare,0.10885785899345302
2022-10-06,Healthcare,0.10722749938894571
2022-10-07,Healthcare,0.11302932426783441
2022-10-10,Healthcare,0.0913048166445567
2022-10-11,Healthcare,0.0909126481908602
2022-10-12,Healthcare,0.08092136208962408
2022-10-13,Healthcare,0.08698793694349138
2022-10-14,Healthcare,0.0770674653170762
2022-10-17,Healthcare,0.07068949302557259
2022-10-18,Healthcare,0.07112915258948704
2022-10-19,Healthcare,0.05896993677566531
2022-10-20,Healthcare,0.05779210716593064
2022-10-21,Healthcare,0.050376104479852524
2022-10-24,Healthcare,0.03622716415563154
2022-10-25,Healthcare,0.043834995767016105
2022-10-26,Healthcare,0.03740881117183492
2022-10-27,Healthcare,0.037784631345398
2022-10-28,Healthcare,0.04328833469373805
2022-10-31,Healthcare,0.045426438431022786
2022-11-01,Healthcare,0.03886179263751521
2022-11-02,Healthcare,0.04431018464725933
2022-11-03,Healthcare,0.05152544944723192
2022-11-04,Healthcare,0.04509444357396042
2022-11-07,Healthcare,0.042969107027261755
2022-11-08,Healthcare,0.031008353516402742
2022-11-09,Healthcare,0.026103910916107864
2022-11-10,Healthcare,0.022697431076033725
2022-11-11,Healthcare,0.017393970397790337
2022-11-14,Healthcare,0.016651096676301602
2022-11-15,Healthcare,0.0057417198451599205
2022-11-16,Healthcare,0.0043984601100670595
2022-11-17,Healthcare,0.011970498212773295
2022-11-18,Healthcare,0.007745353030811364
2022-11-21,Healthcare,0.0047342576130815495
2022-11-22,Healthcare,0.00789927933819401
2022-11-23,Healthcare,0.018226550709965705
2022-11-24,Healthcare,0.005331614070743118
2022-11-25,Healthcare,0.005040504236603072
2022-11-28,Healthcare,0.005884918809208273
2022-11-29,Healthcare,0.01045849353621775
2022-11-30,Healthcare,-0.007280042254144359
2022-12-01,Healthcare,-0.0037785949596863544
2022-12-02,Healthcare,0.006829647608309175
2022-12-05,Healthcare,0.009182759458277179
2022-12-06,Healthcare,0.0031280689522987792
2022-12-07,Healthcare,0.001614461444060078
2022-12-08,Healthcare,0.012520525865420185
2022-12-09,Healthcare,0.020483923638267232
2022-12-12,Healthcare,0.021504480867184483
2022-12-13,Healthcare,0.024404232003482296
2022-12-14,Healthcare,0.0214412022880075
2022-12-15,Healthcare,0.020128709409387158
2022-12-16,Healthcare,0.02179103072311106
2022-12-19,Healthcare,0.027462186406596256
2022-12-20,Healthcare,0.0413720369630437
2022-12-21,Healthcare,0.04431830750986854
2022-12-22,Healthcare,0.03482789202916092
2022-12-23,Healthcare,0.036685902476021326
2022-12-26,Healthcare,0.046166149520824984
2022-12-27,Healthcare,0.05367106172253866
2022-12-28,Healthcare,0.04870851976744084
2022-12-29,Healthcare,0.06994673932767603
2022-12-30,Healthcare,0.05858509005122392
2023-01-02,Healthcare,0.05198486528106505
2023-01-03,Healthcare,0.05720259361477731
2023-01-04,Healthcare,0.07396303615535249
2023-01-05,Healthcare,0.06851891237252183
2023-01-06,Healthcare,0.06742811223001066
2023-01-09,Healthcare,0.07485864842420109
2023-01-10,Healthcare,0.0753666047999868
2023-01-11,Healthcare,0.07009072489129564
2023-01-12,Healthcare,0.07586759067529014
2023-01-13,Healthcare,0.07836397340452894
2023-01-16,Healthcare,0.08396065079369541
2023-01-17,Healthcare,0.09503097849220854
2023-01-18,Healthcare,0.09473189280774053
2023-01-19,Healthcare,0.09791570137833583
2023-01-20,Healthcare,0.09974270927029738
2023-01-23,Healthcare,0.10100889423342907
2023-01-24,Healthcare,0.1025766551027314
2023-01-25,Healthcare,0.1022272854304267
2023-01-26,Healthcare,0.11423073273631057
2023-01-27,Healthcare,0.12703110648168203
2023-01-30,Healthcare,0.11252111183796876
2023-01-31,Healthcare,0.11314938805425423
2023-02-01,Healthcare,0.1075052580244571
2023-02-02,Healthcare,0.10517079941783058
2023-02-03,Healthcare,0.10456204295230132
2023-02-06,Healthcare,0.1123081973357205
2023-02-07,Healthcare,0.10963097184967796
2023-02-08,Healthcare,0.0918941594559124
2023-02-09,Healthcare,0.08182756254713963
2023-02-10,Healthcare,0.0875967287974464
2023-02-13,Healthcare,0.06845247171799729
2023-02-14,Healthcare,0.07832056550530875
2023-02-15,Healthcare,0.08368654402739306
2023-02-16,Healthcare,0.09796898516238262
2023-02-17,Healthcare,0.09690769239146313
2023-02-20,Healthcare,0.07920854895212148
2023-02-21,Healthcare,0.08478812405206138
2023-02-22,Healthcare,0.09580857852610936
2023-02-23,Healthcare,0.10354930678312702
2023-02-24,Healthcare,0.10103321627241235
2023-02-27,Healthcare,0.0999269373936833
2023-02-28,Healthcare,0.0906212951137979
2023-03-01,Healthcare,0.0841107521773381
2023-03-02,Healthcare,0.09838876900757887
2023-03-03,Healthcare,0.08783829092639817
2023-03-06,Healthcare,0.08053769808997902
2023-03-07,Healthcare,0.07408966090239133
2023-03-08,Healthcare,0.06292393609701707
2023-03-09,Healthcare,0.062014105455906465
2023-03-10,Healthcare,0.07265164197133234
2023-03-13,Healthcare,0.07089955722804442
2023-03-14,Healthcare,0.057620484343164025
2023-03-15,Healthcare,0.06381844592602404
2023-03-16,Healthcare,0.07761020582181333
2023-03-17,Healthcare,0.07429138470144325
2023-03-20,Healthcare,0.06690004366321589
2023-03-21,Healthcare,0.06710813626896872
2023-03-22,Healthcare,0.07933357136586205
2023-03-23,Healthcare,0.08028326836735178
2023-03-24,Healthcare,0.0718292447765918
2023-03-27,Healthcare,0.07744882094435024
2023-03-28,Healthcare,0.08583416042654646
2023-03-29,Healthcare,0.08784232379986912
2023-03-30,Healthcare,0.08518850165935654
2023-03-31,Healthcare,0.095496770004738
2023-04-03,Healthcare,0.10055363101229631
2023-04-04,Healthcare,0.09511779239878759
2023-04-05,Healthcare,0.09836064423185853
2023-04-06,Healthcare,0.0893276705544197
2023-04-07,Healthcare,0.0937293468537801
2023-04-10,Healthcare,0.09064720479862576
2023-04-11,Healthcare,0.08789028092769535
2023-04-12,Healthcare,0.08609256774099316
2023-04-13,Healthcare,0.08674043739061932
2023-04-14,Healthcare,0.09446985413030906
2023-04-17,Healthcare,0.09985952072574023
2023-04-18,Healthcare,0.09752444320243114
2023-04-19,Healthcare,0.10339678715189526
