Date,Ticker,DailyReturn,Sector,Year,Month,Quarter
2021-06-22,MS,-0.005020664568186173,Finance,2021,6,2
2021-06-23,MS,0.01763658263935297,Finance,2021,6,2
2021-06-24,MS,0.00891103043958097,Finance,2021,6,2
2021-06-25,MS,0.02488238482388172,Finance,2021,6,2
2021-06-28,MS,0.002659892411984499,Finance,2021,6,2
2021-06-29,MS,0.008141247533999252,Finance,2021,6,2
2021-06-30,MS,-0.015300349732234264,Finance,2021,6,2
2021-07-01,MS,0.006041892022271345,Finance,2021,7,3
2021-07-02,MS,0.006865704552714957,Finance,2021,7,3
2021-07-05,MS,0.03060002492531888,Finance,2021,7,3
2021-07-06,MS,0.0030091018833360295,Finance,2021,7,3
2021-07-07,MS,0.014512379479330706,Finance,2021,7,3
2021-07-08,MS,-0.007640219816392291,Finance,2021,7,3
2021-07-09,MS,0.0019683958456657713,Finance,2021,7,3
2021-07-12,MS,-0.0002473157219390343,Finance,2021,7,3
2021-07-13,MS,0.011004728117345097,Finance,2021,7,3
2021-07-14,MS,0.000410641348171481,Finance,2021,7,3
2021-07-15,MS,-0.0190210765559351,Finance,2021,7,3
2021-07-16,MS,-0.009044100686969148,Finance,2021,7,3
2021-07-19,MS,-0.0013525176406647965,Finance,2021,7,3
2021-07-20,MS,-0.012469643296537325,Finance,2021,7,3
2021-07-21,MS,0.004444755750002027,Finance,2021,7,3
2021-07-22,MS,0.0018191472089599259,Finance,2021,7,3
2021-07-23,MS,-0.012018144416916954,Finance,2021,7,3
2021-07-26,MS,-0.015325181694561762,Finance,2021,7,3
2021-07-27,MS,-0.003303959400000167,Finance,2021,7,3
2021-07-28,MS,-0.004430615226640344,Finance,2021,7,3
2021-07-29,MS,-0.008434249350010248,Finance,2021,7,3
2021-07-30,MS,0.012247543816407136,Finance,2021,7,3
2021-08-02,MS,-0.01750615991254123,Finance,2021,8,3
2021-08-03,MS,0.01469919197028835,Finance,2021,8,3
2021-08-04,MS,0.004301400973190317,Finance,2021,8,3
2021-08-05,MS,0.0013126168610093636,Finance,2021,8,3
2021-08-06,MS,-0.0008389702345670269,Finance,2021,8,3
2021-08-09,MS,-0.001805167318989942,Finance,2021,8,3
2021-08-10,MS,-7.59113611491502e-05,Finance,2021,8,3
2021-08-11,MS,-0.01665204761704353,Finance,2021,8,3
2021-08-12,MS,-0.005451540956126655,Finance,2021,8,3
2021-08-13,MS,0.008711065376352689,Finance,2021,8,3
2021-08-16,MS,-0.013994755756219224,Finance,2021,8,3
2021-08-17,MS,-0.011763140437351938,Finance,2021,8,3
2021-08-18,MS,-0.008584206052752119,Finance,2021,8,3
2021-08-19,MS,-0.02325524174114746,Finance,2021,8,3
2021-08-20,MS,-0.004316995186058881,Finance,2021,8,3
2021-08-23,MS,-0.00732892646791472,Finance,2021,8,3
2021-08-24,MS,0.009768821346079593,Finance,2021,8,3
2021-08-25,MS,0.0012875633350857285,Finance,2021,8,3
2021-08-26,MS,0.010275842693522552,Finance,2021,8,3
2021-08-27,MS,-0.014932971847894327,Finance,2021,8,3
2021-08-30,MS,0.0075643524342414725,Finance,2021,8,3
2021-08-31,MS,0.0320867339968991,Finance,2021,8,3
2021-09-01,MS,0.01470046255888291,Finance,2021,9,3
2021-09-02,MS,0.006431038871083539,Finance,2021,9,3
2021-09-03,MS,0.005595086875452848,Finance,2021,9,3
2021-09-06,MS,-0.009508418190474321,Finance,2021,9,3
2021-09-07,MS,0.014766286822917918,Finance,2021,9,3
2021-09-08,MS,-0.00011724725667172642,Finance,2021,9,3
2021-09-09,MS,0.002153659526299867,Finance,2021,9,3
2021-09-10,MS,-0.012934467295968255,Finance,2021,9,3
2021-09-13,MS,0.008470238953514952,Finance,2021,9,3
2021-09-14,MS,-0.0025234394330928556,Finance,2021,9,3
2021-09-15,MS,0.011300080848801963,Finance,2021,9,3
2021-09-16,MS,-0.002090577583669928,Finance,2021,9,3
2021-09-17,MS,-0.004880428351757393,Finance,2021,9,3
2021-09-20,MS,-0.000612534282735222,Finance,2021,9,3
2021-09-21,MS,0.00413327909427097,Finance,2021,9,3
2021-09-22,MS,0.02717623033831651,Finance,2021,9,3
2021-09-23,MS,-0.009929405342903652,Finance,2021,9,3
2021-09-24,MS,0.012859145829971164,Finance,2021,9,3
2021-09-27,MS,-0.00382165862269479,Finance,2021,9,3
2021-09-28,MS,-0.01443718382926562,Finance,2021,9,3
2021-09-29,MS,-0.006297907272394321,Finance,2021,9,3
2021-09-30,MS,-0.01301985514629389,Finance,2021,9,3
2021-10-01,MS,0.003374824736681159,Finance,2021,10,4
2021-10-04,MS,-0.005350503302265164,Finance,2021,10,4
2021-10-05,MS,0.001700097791546007,Finance,2021,10,4
2021-10-06,MS,-0.0011986646648870503,Finance,2021,10,4
2021-10-07,MS,0.004576430555168098,Finance,2021,10,4
2021-10-08,MS,-0.003591489842289186,Finance,2021,10,4
2021-10-11,MS,-0.014889820067455428,Finance,2021,10,4
2021-10-12,MS,-0.002841261231465775,Finance,2021,10,4
2021-10-13,MS,-0.004230875551764268,Finance,2021,10,4
2021-10-14,MS,-0.011398008013302263,Finance,2021,10,4
2021-10-15,MS,0.013095584629093437,Finance,2021,10,4
2021-10-18,MS,0.007020342320122941,Finance,2021,10,4
2021-10-19,MS,0.025850306650602173,Finance,2021,10,4
2021-10-20,MS,0.0014399403820202217,Finance,2021,10,4
2021-10-21,MS,-0.03076741514409287,Finance,2021,10,4
2021-10-22,MS,0.020328770362782578,Finance,2021,10,4
2021-10-25,MS,-0.0013105260980350586,Finance,2021,10,4
2021-10-26,MS,-0.01924192448786255,Finance,2021,10,4
2021-10-27,MS,-0.0028093900487924373,Finance,2021,10,4
2021-10-28,MS,0.01529056680866625,Finance,2021,10,4
2021-10-29,MS,0.012918410505045719,Finance,2021,10,4
2021-11-01,MS,0.00829031818375392,Finance,2021,11,4
2021-11-02,MS,-0.002531755450977835,Finance,2021,11,4
2021-11-03,MS,-0.008649996055273612,Finance,2021,11,4
2021-11-04,MS,-0.011718827777908891,Finance,2021,11,4
2021-11-05,MS,0.011799159798883574,Finance,2021,11,4
2021-11-08,MS,0.0021143795427081002,Finance,2021,11,4
2021-11-09,MS,0.008737272234706994,Finance,2021,11,4
2021-11-10,MS,0.004492803747127683,Finance,2021,11,4
2021-11-11,MS,-0.01696414383462974,Finance,2021,11,4
2021-11-12,MS,0.002033143572095719,Finance,2021,11,4
2021-11-15,MS,0.00014240667542497754,Finance,2021,11,4
2021-11-16,MS,-0.014785189965442092,Finance,2021,11,4
2021-11-17,MS,-0.011832795438681876,Finance,2021,11,4
2021-11-18,MS,-0.0071068756755358065,Finance,2021,11,4
2021-11-19,MS,0.008422292240934492,Finance,2021,11,4
2021-11-22,MS,-0.008989877454263495,Finance,2021,11,4
2021-11-23,MS,-0.004524882208503667,Finance,2021,11,4
2021-11-24,MS,-0.005083984708251332,Finance,2021,11,4
2021-11-25,MS,-0.005256684099302467,Finance,2021,11,4
2021-11-26,MS,0.0019953155542169476,Finance,2021,11,4
2021-11-29,MS,0.013833240733176932,Finance,2021,11,4
2021-11-30,MS,0.007273315313147899,Finance,2021,11,4
2021-12-01,MS,0.010879597107388728,Finance,2021,12,4
2021-12-02,MS,0.005616648069144192,Finance,2021,12,4
2021-12-03,MS,-0.009875218521910756,Finance,2021,12,4
2021-12-06,MS,0.0049209815632991205,Finance,2021,12,4
2021-12-07,MS,0.011157748250495647,Finance,2021,12,4
2021-12-08,MS,-0.015603703854448647,Finance,2021,12,4
2021-12-09,MS,-0.011478672522920563,Finance,2021,12,4
2021-12-10,MS,0.0012592547247258778,Finance,2021,12,4
2021-12-13,MS,-0.016744136504934337,Finance,2021,12,4
2021-12-14,MS,-0.002531814615552963,Finance,2021,12,4
2021-12-15,MS,0.010185366904949866,Finance,2021,12,4
2021-12-16,MS,-0.008899154938826204,Finance,2021,12,4
2021-12-17,MS,-0.009893868071510936,Finance,2021,12,4
2021-12-20,MS,0.005691712539821259,Finance,2021,12,4
2021-12-21,MS,0.0017756839919289558,Finance,2021,12,4
2021-12-22,MS,0.0010946315252284844,Finance,2021,12,4
2021-12-23,MS,0.008593485122572408,Finance,2021,12,4
2021-12-24,MS,-0.005100260081254526,Finance,2021,12,4
2021-12-27,MS,0.01201407235551466,Finance,2021,12,4
2021-12-28,MS,-6.0757199590644184e-05,Finance,2021,12,4
2021-12-29,MS,0.016034045610917813,Finance,2021,12,4
2021-12-30,MS,-0.004741327562811093,Finance,2021,12,4
2021-12-31,MS,-0.0021254135723495216,Finance,2021,12,4
2022-01-03,MS,-0.009776297662794975,Finance,2022,1,1
2022-01-04,MS,0.00885732201969125,Finance,2022,1,1
2022-01-05,MS,-0.004939774885568293,Finance,2022,1,1
2022-01-06,MS,0.007494872319790513,Finance,2022,1,1
2022-01-07,MS,-0.008381641057578104,Finance,2022,1,1
2022-01-10,MS,0.013264403543857162,Finance,2022,1,1
2022-01-11,MS,-0.0033955921205535144,Finance,2022,1,1
2022-01-12,MS,0.014646362330467122,Finance,2022,1,1
2022-01-13,MS,-0.014744927393641083,Finance,2022,1,1
2022-01-14,MS,-0.007217957370119765,Finance,2022,1,1
2022-01-17,MS,0.0029389879155039544,Finance,2022,1,1
2022-01-18,MS,-0.0052944598592643555,Finance,2022,1,1
2022-01-19,MS,-0.00023888164709318094,Finance,2022,1,1
2022-01-20,MS,-0.004030914263105756,Finance,2022,1,1
2022-01-21,MS,-0.014082861556064086,Finance,2022,1,1
2022-01-24,MS,-0.005666442900303714,Finance,2022,1,1
2022-01-25,MS,0.0014440054010962378,Finance,2022,1,1
2022-01-26,MS,0.01796331179228372,Finance,2022,1,1
2022-01-27,MS,-0.0008231293611969948,Finance,2022,1,1
2022-01-28,MS,0.00937320195821889,Finance,2022,1,1
2022-01-31,MS,-0.010211091759201207,Finance,2022,1,1
2022-02-01,MS,0.004080177672526997,Finance,2022,2,1
2022-02-02,MS,0.015805251165708967,Finance,2022,2,1
2022-02-03,MS,-1.1610576998388744e-05,Finance,2022,2,1
2022-02-04,MS,-0.0030391474592202927,Finance,2022,2,1
2022-02-07,MS,-0.017662489866698383,Finance,2022,2,1
2022-02-08,MS,-0.027589132898428348,Finance,2022,2,1
2022-02-09,MS,-0.0035607060363631593,Finance,2022,2,1
2022-02-10,MS,-0.0026205948960106307,Finance,2022,2,1
2022-02-11,MS,-0.004783564886404523,Finance,2022,2,1
2022-02-14,MS,0.0029693272229189827,Finance,2022,2,1
2022-02-15,MS,-0.0036079490645133383,Finance,2022,2,1
2022-02-16,MS,-0.0013501571098742948,Finance,2022,2,1
2022-02-17,MS,0.0147831665545346,Finance,2022,2,1
2022-02-18,MS,-0.00861296012491175,Finance,2022,2,1
2022-02-21,MS,0.0022556614892252913,Finance,2022,2,1
2022-02-22,MS,-0.020976912261665648,Finance,2022,2,1
2022-02-23,MS,0.0035488849086497964,Finance,2022,2,1
2022-02-24,MS,-0.005531197682701716,Finance,2022,2,1
2022-02-25,MS,0.011298889527743494,Finance,2022,2,1
2022-02-28,MS,0.008296621524813252,Finance,2022,2,1
2022-03-01,MS,0.024443861151944857,Finance,2022,3,1
2022-03-02,MS,-0.01214798137871076,Finance,2022,3,1
2022-03-03,MS,0.0037335100100712726,Finance,2022,3,1
2022-03-04,MS,-0.003869885430365705,Finance,2022,3,1
2022-03-07,MS,0.016262821919442283,Finance,2022,3,1
2022-03-08,MS,-0.008195138166894544,Finance,2022,3,1
2022-03-09,MS,0.015824988171035503,Finance,2022,3,1
2022-03-10,MS,-0.002262270060578886,Finance,2022,3,1
2022-03-11,MS,-0.002126709934115012,Finance,2022,3,1
2022-03-14,MS,0.0012662568094767845,Finance,2022,3,1
2022-03-15,MS,0.0020996050888415496,Finance,2022,3,1
2022-03-16,MS,0.02742415381044938,Finance,2022,3,1
2022-03-17,MS,0.00823555353618044,Finance,2022,3,1
2022-03-18,MS,0.006418107601731116,Finance,2022,3,1
2022-03-21,MS,0.0013137875518773878,Finance,2022,3,1
2022-03-22,MS,0.0027180705098741598,Finance,2022,3,1
2022-03-23,MS,0.002971906509040778,Finance,2022,3,1
2022-03-24,MS,-0.02511068997965027,Finance,2022,3,1
2022-03-25,MS,0.01162055862258593,Finance,2022,3,1
2022-03-28,MS,0.010659039869090225,Finance,2022,3,1
2022-03-29,MS,-0.022742034429535707,Finance,2022,3,1
2022-03-30,MS,0.00824556952651001,Finance,2022,3,1
2022-03-31,MS,0.0234385952989542,Finance,2022,3,1
2022-04-01,MS,0.0070219780512026375,Finance,2022,4,2
2022-04-04,MS,0.016374013180750824,Finance,2022,4,2
2022-04-05,MS,0.02049652745826469,Finance,2022,4,2
2022-04-06,MS,-0.013467022591356237,Finance,2022,4,2
2022-04-07,MS,-0.022895836297947336,Finance,2022,4,2
2022-04-08,MS,0.008027495874094015,Finance,2022,4,2
2022-04-11,MS,0.004124044760207779,Finance,2022,4,2
2022-04-12,MS,-0.011308101399216897,Finance,2022,4,2
2022-04-13,MS,-0.010400051756353723,Finance,2022,4,2
2022-04-14,MS,0.00016790604394190112,Finance,2022,4,2
2022-04-15,MS,0.0031435459845192693,Finance,2022,4,2
2022-04-18,MS,-0.009096677491943872,Finance,2022,4,2
2022-04-19,MS,-0.0011111940550281307,Finance,2022,4,2
2022-04-20,MS,0.006645357210788738,Finance,2022,4,2
2022-04-21,MS,-0.024714124374987323,Finance,2022,4,2
2022-04-22,MS,-0.0037100944522017176,Finance,2022,4,2
2022-04-25,MS,-0.015202967401340195,Finance,2022,4,2
2022-04-26,MS,0.008315296513156323,Finance,2022,4,2
2022-04-27,MS,-0.00905663145891522,Finance,2022,4,2
2022-04-28,MS,2.797804882503918e-05,Finance,2022,4,2
2022-04-29,MS,-0.0035537750829655046,Finance,2022,4,2
2022-05-02,MS,0.0007085883560973283,Finance,2022,5,2
2022-05-03,MS,-0.008776369036719078,Finance,2022,5,2
2022-05-04,MS,-0.008033365890364852,Finance,2022,5,2
2022-05-05,MS,-0.004924899035547936,Finance,2022,5,2
2022-05-06,MS,-0.010434550603109938,Finance,2022,5,2
2022-05-09,MS,-0.020500192841017117,Finance,2022,5,2
2022-05-10,MS,0.012514090765652686,Finance,2022,5,2
2022-05-11,MS,-0.012307345382753354,Finance,2022,5,2
2022-05-12,MS,-0.016259526712403383,Finance,2022,5,2
2022-05-13,MS,0.004448534462423215,Finance,2022,5,2
2022-05-16,MS,-0.006591743546583428,Finance,2022,5,2
2022-05-17,MS,-0.005424613884301599,Finance,2022,5,2
2022-05-18,MS,0.012549457426838106,Finance,2022,5,2
2022-05-19,MS,0.011981244650463463,Finance,2022,5,2
2022-05-20,MS,0.0019365864522422616,Finance,2022,5,2
2022-05-23,MS,0.00770967340655937,Finance,2022,5,2
2022-05-24,MS,-0.015677686141898017,Finance,2022,5,2
2022-05-25,MS,-0.024402082032634387,Finance,2022,5,2
2022-05-26,MS,0.011715349232915173,Finance,2022,5,2
2022-05-27,MS,0.009856109282298853,Finance,2022,5,2
2022-05-30,MS,-0.0001999506751815261,Finance,2022,5,2
2022-05-31,MS,0.011304956598840787,Finance,2022,5,2
2022-06-01,MS,-0.00392902823804675,Finance,2022,6,2
2022-06-02,MS,0.005960857554089483,Finance,2022,6,2
2022-06-03,MS,0.020447313716940974,Finance,2022,6,2
2022-06-06,MS,0.0074407412569315046,Finance,2022,6,2
2022-06-07,MS,0.004066547690932731,Finance,2022,6,2
2022-06-08,MS,-0.006015327088526368,Finance,2022,6,2
2022-06-09,MS,0.014275456206716441,Finance,2022,6,2
2022-06-10,MS,-0.006663651219642852,Finance,2022,6,2
2022-06-13,MS,0.006353907921787361,Finance,2022,6,2
2022-06-14,MS,-0.0002588590779043498,Finance,2022,6,2
2022-06-15,MS,-0.002507110588430783,Finance,2022,6,2
2022-06-16,MS,0.0010865734933260818,Finance,2022,6,2
2022-06-17,MS,0.0014914494520372745,Finance,2022,6,2
2022-06-20,MS,-0.012312920434370489,Finance,2022,6,2
2022-06-21,MS,-0.00024314219159626838,Finance,2022,6,2
2022-06-22,MS,0.00749331624397831,Finance,2022,6,2
2022-06-23,MS,0.005975708410033809,Finance,2022,6,2
2022-06-24,MS,0.004043645258105633,Finance,2022,6,2
2022-06-27,MS,0.012743096299556944,Finance,2022,6,2
2022-06-28,MS,-0.008399419662674878,Finance,2022,6,2
2022-06-29,MS,-0.009864806055560282,Finance,2022,6,2
2022-06-30,MS,-0.005567463952973917,Finance,2022,6,2
2022-07-01,MS,-0.014274383354479503,Finance,2022,7,3
2022-07-04,MS,-0.005126366495225687,Finance,2022,7,3
2022-07-05,MS,0.014460719249530518,Finance,2022,7,3
2022-07-06,MS,0.01472055837541908,Finance,2022,7,3
2022-07-07,MS,0.0018645575215963106,Finance,2022,7,3
2022-07-08,MS,0.010799200546543153,Finance,2022,7,3
2022-07-11,MS,0.009013457348976628,Finance,2022,7,3
2022-07-12,MS,0.011149997777753384,Finance,2022,7,3
2022-07-13,MS,-0.02072419975002049,Finance,2022,7,3
2022-07-14,MS,0.014630308133559256,Finance,2022,7,3
2022-07-15,MS,0.014529211482421145,Finance,2022,7,3
2022-07-18,MS,0.0014375134501227738,Finance,2022,7,3
2022-07-19,MS,0.011567260553587255,Finance,2022,7,3
2022-07-20,MS,0.008216438921707203,Finance,2022,7,3
2022-07-21,MS,-0.00631531432525223,Finance,2022,7,3
2022-07-22,MS,0.0012170002959992487,Finance,2022,7,3
2022-07-25,MS,-0.010953826886131113,Finance,2022,7,3
2022-07-26,MS,0.0050283485665856276,Finance,2022,7,3
2022-07-27,MS,-0.010500829179731053,Finance,2022,7,3
2022-07-28,MS,0.002966351204163109,Finance,2022,7,3
2022-07-29,MS,0.012778574215944749,Finance,2022,7,3
2022-08-01,MS,-0.013008497955539045,Finance,2022,8,3
2022-08-02,MS,0.006515570212062061,Finance,2022,8,3
2022-08-03,MS,0.0036967874387139332,Finance,2022,8,3
2022-08-04,MS,-0.025021830197266115,Finance,2022,8,3
2022-08-05,MS,-0.007337757687878921,Finance,2022,8,3
2022-08-08,MS,-0.02573336870492926,Finance,2022,8,3
2022-08-09,MS,-0.008635353766593856,Finance,2022,8,3
2022-08-10,MS,0.009691151338517168,Finance,2022,8,3
2022-08-11,MS,-0.0019120995782175854,Finance,2022,8,3
2022-08-12,MS,0.0018591649195898174,Finance,2022,8,3
2022-08-15,MS,0.007065266213297727,Finance,2022,8,3
2022-08-16,MS,-0.005641752896936247,Finance,2022,8,3
2022-08-17,MS,0.00041866213187979895,Finance,2022,8,3
2022-08-18,MS,0.03239389503139778,Finance,2022,8,3
2022-08-19,MS,0.015051237752031987,Finance,2022,8,3
2022-08-22,MS,-0.0038901162220971175,Finance,2022,8,3
2022-08-23,MS,0.009041087269467063,Finance,2022,8,3
2022-08-24,MS,-0.006668594416343487,Finance,2022,8,3
2022-08-25,MS,-0.011327180000090142,Finance,2022,8,3
2022-08-26,MS,0.0008126708308819897,Finance,2022,8,3
2022-08-29,MS,-0.00916235093979334,Finance,2022,8,3
2022-08-30,MS,0.020936354904506516,Finance,2022,8,3
2022-08-31,MS,0.014316085381855359,Finance,2022,8,3
2022-09-01,MS,0.004142737216540349,Finance,2022,9,3
2022-09-02,MS,0.005585528331366607,Finance,2022,9,3
2022-09-05,MS,-0.022557981438330654,Finance,2022,9,3
2022-09-06,MS,0.01374365079951545,Finance,2022,9,3
2022-09-07,MS,-0.013927906693712577,Finance,2022,9,3
2022-09-08,MS,0.007836209861113552,Finance,2022,9,3
2022-09-09,MS,0.006845817556102363,Finance,2022,9,3
2022-09-12,MS,0.015914895912831906,Finance,2022,9,3
2022-09-13,MS,-0.019636683791876997,Finance,2022,9,3
2022-09-14,MS,-0.010859837688461882,Finance,2022,9,3
2022-09-15,MS,-0.007965190235836306,Finance,2022,9,3
2022-09-16,MS,-0.023306871081157143,Finance,2022,9,3
2022-09-19,MS,-0.001795185175406111,Finance,2022,9,3
2022-09-20,MS,-0.01239932415194378,Finance,2022,9,3
2022-09-21,MS,0.00011961094609302947,Finance,2022,9,3
2022-09-22,MS,0.0036142986854192927,Finance,2022,9,3
2022-09-23,MS,0.010247398867510471,Finance,2022,9,3
2022-09-26,MS,-0.021567386319441217,Finance,2022,9,3
2022-09-27,MS,-0.018549817045251826,Finance,2022,9,3
2022-09-28,MS,-0.0014488897677477075,Finance,2022,9,3
2022-09-29,MS,0.0008884667304169813,Finance,2022,9,3
2022-09-30,MS,-0.0015283612166411276,Finance,2022,9,3
2022-10-03,MS,0.0031147772769812843,Finance,2022,10,4
2022-10-04,MS,0.018542175341518252,Finance,2022,10,4
2022-10-05,MS,0.008350502414173455,Finance,2022,10,4
2022-10-06,MS,0.00921467285906985,Finance,2022,10,4
2022-10-07,MS,0.012488932278293063,Finance,2022,10,4
2022-10-10,MS,0.013573541357321028,Finance,2022,10,4
2022-10-11,MS,-0.000370999703945607,Finance,2022,10,4
2022-10-12,MS,0.006591567358688488,Finance,2022,10,4
2022-10-13,MS,-0.007903215704425426,Finance,2022,10,4
2022-10-14,MS,-0.009480260567924614,Finance,2022,10,4
2022-10-17,MS,0.017147139810527845,Finance,2022,10,4
2022-10-18,MS,-0.007613764443592075,Finance,2022,10,4
2022-10-19,MS,-0.011510172533815588,Finance,2022,10,4
2022-10-20,MS,-0.005638836711509332,Finance,2022,10,4
2022-10-21,MS,0.0006671658558392579,Finance,2022,10,4
2022-10-24,MS,-0.004810005504906623,Finance,2022,10,4
2022-10-25,MS,0.002710226460250764,Finance,2022,10,4
2022-10-26,MS,0.012658398119196113,Finance,2022,10,4
2022-10-27,MS,-0.0037415266020613958,Finance,2022,10,4
2022-10-28,MS,0.023240884313141308,Finance,2022,10,4
2022-10-31,MS,0.005546622145713664,Finance,2022,10,4
2022-11-01,MS,0.004449301942964334,Finance,2022,11,4
2022-11-02,MS,-0.0016223311065793888,Finance,2022,11,4
2022-11-03,MS,-0.004497438418161637,Finance,2022,11,4
2022-11-04,MS,0.009647965571232042,Finance,2022,11,4
2022-11-07,MS,-0.0013626027579264344,Finance,2022,11,4
2022-11-08,MS,-0.006558242281945903,Finance,2022,11,4
2022-11-09,MS,-0.0024067743085235405,Finance,2022,11,4
2022-11-10,MS,0.01213543022026542,Finance,2022,11,4
2022-11-11,MS,-0.0012702465513088068,Finance,2022,11,4
2022-11-14,MS,0.0014923883274056138,Finance,2022,11,4
2022-11-15,MS,0.003933982340575293,Finance,2022,11,4
2022-11-16,MS,-0.026360848042806584,Finance,2022,11,4
2022-11-17,MS,-0.015016087240239617,Finance,2022,11,4
2022-11-18,MS,-0.020421140514204184,Finance,2022,11,4
2022-11-21,MS,-0.0060713676119033,Finance,2022,11,4
2022-11-22,MS,-0.02971459685834643,Finance,2022,11,4
2022-11-23,MS,-0.005727304502457398,Finance,2022,11,4
2022-11-24,MS,-0.01125995790710188,Finance,2022,11,4
2022-11-25,MS,0.0032264229464438188,Finance,2022,11,4
2022-11-28,MS,-0.017880810091184474,Finance,2022,11,4
2022-11-29,MS,0.001769146981705605,Finance,2022,11,4
2022-11-30,MS,-0.013296446010592655,Finance,2022,11,4
2022-12-01,MS,0.009739505427053707,Finance,2022,12,4
2022-12-02,MS,-0.008047479253938894,Finance,2022,12,4
2022-12-05,MS,-0.006016331713256662,Finance,2022,12,4
2022-12-06,MS,0.006378261806115226,Finance,2022,12,4
2022-12-07,MS,-0.001538228035905198,Finance,2022,12,4
2022-12-08,MS,-0.0019000591146575152,Finance,2022,12,4
2022-12-09,MS,-0.0009975218278311937,Finance,2022,12,4
2022-12-12,MS,0.0052424190363811185,Finance,2022,12,4
2022-12-13,MS,-0.0012240823368795395,Finance,2022,12,4
2022-12-14,MS,-0.0020053486625152273,Finance,2022,12,4
2022-12-15,MS,0.00736028667046984,Finance,2022,12,4
2022-12-16,MS,0.01200087602758626,Finance,2022,12,4
2022-12-19,MS,0.0038212385693614515,Finance,2022,12,4
2022-12-20,MS,0.006013196352032901,Finance,2022,12,4
2022-12-21,MS,0.0004496489395826586,Finance,2022,12,4
2022-12-22,MS,-0.015959238786606766,Finance,2022,12,4
2022-12-23,MS,-0.0073688669614391245,Finance,2022,12,4
2022-12-26,MS,0.008616659743303945,Finance,2022,12,4
2022-12-27,MS,0.014124246218178316,Finance,2022,12,4
2022-12-28,MS,0.02285673267381272,Finance,2022,12,4
2022-12-29,MS,0.01564870251533801,Finance,2022,12,4
2022-12-30,MS,0.0015385634532187886,Finance,2022,12,4
2023-01-02,MS,-0.00871799358903369,Finance,2023,1,1
2023-01-03,MS,0.02499093962868737,Finance,2023,1,1
2023-01-04,MS,-0.015905524779975533,Finance,2023,1,1
2023-01-05,MS,-0.00727068288079924,Finance,2023,1,1
2023-01-06,MS,-0.007911071165280892,Finance,2023,1,1
2023-01-09,MS,0.007958592258501485,Finance,2023,1,1
2023-01-10,MS,0.01740840300089541,Finance,2023,1,1
2023-01-11,MS,-0.003072213434024307,Finance,2023,1,1
2023-01-12,MS,-0.002746054868540848,Finance,2023,1,1
2023-01-13,MS,0.0027467668208374096,Finance,2023,1,1
2023-01-16,MS,-0.005707456337571082,Finance,2023,1,1
2023-01-17,MS,0.00441047381858839,Finance,2023,1,1
2023-01-18,MS,0.006675535683198008,Finance,2023,1,1
2023-01-19,MS,-0.006203077704894144,Finance,2023,1,1
2023-01-20,MS,-0.0005369185048043068,Finance,2023,1,1
2023-01-23,MS,0.0031691526601314024,Finance,2023,1,1
2023-01-24,MS,-0.004761696712697994,Finance,2023,1,1
2023-01-25,MS,-0.012416065830049616,Finance,2023,1,1
2023-01-26,MS,0.011026229060897785,Finance,2023,1,1
2023-01-27,MS,-0.009246974662771912,Finance,2023,1,1
2023-01-30,MS,0.02276853179519489,Finance,2023,1,1
2023-01-31,MS,0.0009068712332938045,Finance,2023,1,1
2023-02-01,MS,-0.008725573533225783,Finance,2023,2,1
2023-02-02,MS,-0.0002029150793074752,Finance,2023,2,1
2023-02-03,MS,-0.010274021134180522,Finance,2023,2,1
2023-02-06,MS,0.007322572587589615,Finance,2023,2,1
2023-02-07,MS,0.0200020831144323,Finance,2023,2,1
2023-02-08,MS,-0.0048063042094030894,Finance,2023,2,1
2023-02-09,MS,0.010111871036236897,Finance,2023,2,1
2023-02-10,MS,0.002074467573716321,Finance,2023,2,1
2023-02-13,MS,-0.0039923881650669735,Finance,2023,2,1
2023-02-14,MS,0.010900646693130955,Finance,2023,2,1
2023-02-15,MS,-0.006483094363140651,Finance,2023,2,1
2023-02-16,MS,0.02881813034463998,Finance,2023,2,1
2023-02-17,MS,0.01911487229175135,Finance,2023,2,1
2023-02-20,MS,0.00883685954576885,Finance,2023,2,1
2023-02-21,MS,0.009940437778852118,Finance,2023,2,1
2023-02-22,MS,0.010046923748721293,Finance,2023,2,1
2023-02-23,MS,0.0008189048937337073,Finance,2023,2,1
2023-02-24,MS,-0.009100659978964032,Finance,2023,2,1
2023-02-27,MS,-0.008192806695538568,Finance,2023,2,1
2023-02-28,MS,-0.009544816854008875,Finance,2023,2,1
2023-03-01,MS,-0.0012832241805362798,Finance,2023,3,1
2023-03-02,MS,0.00017645033204094496,Finance,2023,3,1
2023-03-03,MS,0.01570965570236571,Finance,2023,3,1
2023-03-06,MS,0.015487172109872382,Finance,2023,3,1
2023-03-07,MS,-0.002766507476456681,Finance,2023,3,1
2023-03-08,MS,-0.013057403282940472,Finance,2023,3,1
2023-03-09,MS,0.006766413355697276,Finance,2023,3,1
2023-03-10,MS,0.006105842926797056,Finance,2023,3,1
2023-03-13,MS,-0.002909977606912806,Finance,2023,3,1
2023-03-14,MS,0.003029510489486187,Finance,2023,3,1
2023-03-15,MS,-0.005316080993035044,Finance,2023,3,1
2023-03-16,MS,0.005642208575902474,Finance,2023,3,1
2023-03-17,MS,-0.018936352730886452,Finance,2023,3,1
